song_id,length,valence,arousal,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,contrast1_mean,contrast2_mean,contrast3_mean,contrast4_mean,contrast5_mean,contrast6_mean,contrast7_mean,zcr_mean,zcr_std
2,2.0,-0.07505795,-0.11483837500000002,-115.67434692382812,24.538650512695312,103.91506958007812,22.747356414794922,-16.681001663208008,13.245153427124023,27.57260513305664,14.419424057006836,16.545120239257812,7.226006984710693,15.468279838562012,8.132193565368652,-4.712858200073242,7.071310520172119,-0.8531332612037659,4.701503753662109,4.920229911804199,7.633215427398682,-1.649205207824707,7.109279155731201,-8.288244247436523,9.818638801574707,5.882429599761963,7.855161666870117,-4.701947212219238,5.224822044372559,1912.0291790028502,471.319414504819,2217.6338368932097,279.36199034175837,3848.7506734913795,1101.9672443779707,0.008933317847549915,0.0103103406727314,21.92356830414998,17.071663034131053,18.89202753811323,18.730377201130903,19.3235556461761,18.06763870504124,45.20799835708542,0.06734352550287356,0.02408716336551957
2,2.0,-0.08941095,-0.15016353249999997,-88.56531524658203,26.27547264099121,119.6680908203125,21.280550003051758,-32.64031219482422,14.767085075378418,17.754907608032227,9.579854965209961,3.1797404289245605,9.331999778747559,12.227542877197266,11.562376976013184,2.443615674972534,7.563462734222412,-1.8441195487976074,6.9951910972595215,-3.687316656112671,6.021042823791504,7.754658222198486,5.264476776123047,-4.686954975128174,8.139842987060547,8.869275093078613,6.140870571136475,7.683988571166992,9.09632682800293,1904.863599193267,386.34917656645933,2015.010903057555,337.1615778857372,3795.165173760776,921.5932104486769,0.011263096705079079,0.012103104032576084,21.343920233632215,14.916805462555336,15.738994609308127,16.097019180758988,17.983917919315843,21.573129069000796,47.0248975801215,0.08970343929597702,0.01653787265655978
2,2.0,-0.217691,-0.1523159725,-184.14337158203125,25.63302993774414,105.85417938232422,14.464512825012207,-10.676222801208496,9.499234199523926,43.48950958251953,7.080385684967041,-5.258813858032227,5.776288986206055,14.761390686035156,4.813024997711182,8.597119331359863,5.7333831787109375,12.980316162109375,5.45964241027832,-3.745985269546509,5.901637077331543,7.774463653564453,5.131679534912109,-0.1307409256696701,7.41325044631958,7.578363418579102,6.89213228225708,1.8750121593475342,5.131648063659668,1766.7774915437578,227.15104055541613,2128.2097024797404,161.88068735825908,3911.370218211207,454.1639430653648,0.0025504487566649914,0.0018759667873382568,22.456452584065268,15.915789811480856,17.208766328241662,17.968290960941683,20.799395978346205,23.984625113970463,49.549184421516905,0.05090472341954023,0.012459828158329684
2,2.0,-0.26204500000000003,-0.2429267,-135.8423614501953,30.52545166015625,126.96687316894531,20.229028701782227,-14.044585227966309,15.039505958557129,38.04444122314453,14.163548469543457,-0.980286180973053,9.945555686950684,9.355304718017578,7.945579528808594,4.763160228729248,6.706001281738281,-1.433062195777893,8.776357650756836,-3.481771945953369,5.911618709564209,13.799156188964844,7.033583164215088,-9.165847778320312,8.091778755187988,3.9978010654449463,8.889841079711914,2.9438557624816895,7.46030330657959,1637.7278748074193,406.64030833714713,1965.9350978482626,322.74511824525064,3609.162850215517,933.1584320068628,0.004592900164425373,0.006879244465380907,23.074017687483927,15.764278738405048,19.34583576587808,17.85248905905239,19.968637626061383,22.878500656059195,48.20344759431176,0.0622979525862069,0.018936039848199117
2,2.0,-0.3102974,-0.260816425,-123.28086853027344,31.583541870117188,124.3664779663086,22.13751983642578,-18.61547088623047,8.758757591247559,33.46149444580078,14.942251205444336,0.8928999900817871,11.208490371704102,11.326175689697266,9.770573616027832,1.0678129196166992,7.384169578552246,0.3601662516593933,7.908722400665283,-2.0272631645202637,6.472214221954346,8.99564266204834,9.869152069091797,-11.562121391296387,5.668032169342041,7.888140678405762,7.849039077758789,3.69979190826416,6.087579727172852,1644.5574121674383,430.25218408761714,1934.1870236221625,289.34672178703136,3459.7917227909484,945.6265155980626,0.00583879929035902,0.008415290154516697,21.190594565170795,17.801570739379244,21.26148150601166,17.248753626006398,20.322469533650395,21.278981204925344,47.671412540708886,0.06706851652298851,0.022574846566418724
2,2.0,-0.3327669,-0.265640625,-108.82749938964844,27.936559677124023,107.31953430175781,20.560514450073242,-18.043071746826172,14.364545822143555,35.51484298706055,13.636588096618652,-3.233288049697876,10.655966758728027,0.9165573120117188,8.751486778259277,0.4088155925273895,9.442138671875,-0.24694517254829407,5.31331729888916,-0.26439306139945984,4.4996232986450195,13.595295906066895,9.116913795471191,-6.027231693267822,5.879115104675293,9.140509605407715,6.650376319885254,1.2673819065093994,4.2985334396362305,2000.2392015031699,425.48598484503543,2163.162244318345,332.1411814118281,4249.7137661637935,944.1276485703355,0.010767982341349125,0.012050009332597256,21.715373723310467,17.39151694529465,19.661601999896497,17.880848752332877,17.974774796303123,22.099363368915892,46.198469730876425,0.07980311602011494,0.016134730455300762
2,3.0,-0.07711536666666667,-0.11983485833333335,-112.04769897460938,26.358224868774414,106.35198974609375,21.671995162963867,-18.27682113647461,12.437487602233887,23.198196411132812,13.978625297546387,14.445046424865723,8.008601188659668,15.872528076171875,7.316252708435059,-5.312122344970703,6.763693809509277,-0.6666389107704163,5.45924186706543,3.7839925289154053,6.855199813842773,-0.5741786956787109,6.667400360107422,-5.355652809143066,10.267240524291992,5.698792934417725,8.195223808288574,-3.6111457347869873,5.607786655426025,1889.5677027764903,448.5381822333341,2201.343842161507,271.8318667867742,3808.14697265625,1103.089651827212,0.008729740977287292,0.010254524648189545,22.063903563269882,16.66511440898535,19.235372857142664,19.147282841846447,19.408682803395827,18.11552935713548,45.83281589829886,0.06797626201923077,0.022099575401210037
2,3.0,-0.09065536666666667,-0.15157327166666665,-100.91532135009766,29.92976188659668,122.29965209960938,19.142610549926758,-34.983463287353516,12.909403800964355,22.02582550048828,11.776019096374512,0.34842634201049805,10.915627479553223,11.40404224395752,10.850312232971191,6.753536701202393,9.994386672973633,-2.718362331390381,6.672523021697998,-2.8165481090545654,5.980663299560547,10.059619903564453,6.598727703094482,-5.232017993927002,9.44434928894043,8.708640098571777,5.895769119262695,7.570651531219482,7.915806293487549,1848.5906813617344,345.0214944702717,1941.9167600477729,302.75397758526384,3735.1825420673076,788.85937544265,0.008595057763159275,0.010654020123183727,22.235709546478986,15.195659615321725,17.596682566277245,17.062241585054466,18.351412778956842,23.005029316515312,47.10381260890396,0.09052358774038462,0.01742749970109689
2,3.0,-0.22527983333333332,-0.15701239833333333,-166.18748474121094,36.920494079589844,111.42151641845703,17.802013397216797,-14.935192108154297,10.914037704467773,42.2384033203125,9.557621002197266,0.2261807918548584,12.301231384277344,10.875112533569336,9.675331115722656,6.880443572998047,6.108314514160156,9.175315856933594,7.7677693367004395,-5.388573169708252,6.308919429779053,4.334627151489258,8.515292167663574,-4.683974266052246,9.69973087310791,7.301331520080566,7.171624183654785,0.2319377064704895,6.281672954559326,1729.244188545494,252.43235979161034,2063.450888527709,205.35277519731906,3719.6951998197114,559.2820204053955,0.003145140828564763,0.0024543646723031998,22.658180093567562,15.346769335762978,18.211903224946496,17.480607844913777,20.404301420494246,23.13094781361365,49.13745879567996,0.056148587740384615,0.014985418831985092
2,3.0,-0.256494,-0.21386173333333333,-130.36947631835938,31.909027099609375,119.92647552490234,24.859539031982422,-12.20038890838623,17.234928131103516,29.002525329589844,18.45211410522461,-5.782303810119629,11.816591262817383,10.789039611816406,8.1044282913208,6.303550720214844,8.014512062072754,-0.14447163045406342,9.301664352416992,-3.3817532062530518,6.044710636138916,14.256753921508789,7.949834823608398,-6.441919803619385,8.183969497680664,7.0244317054748535,9.583440780639648,4.1251373291015625,7.140642166137695,1821.802082183368,580.1349008312783,2084.8262340828433,425.1050469169043,3952.336613581731,1251.8599077514534,0.007365782745182514,0.00915344338864088,22.119124056917002,15.929037959792703,19.69866334594024,18.097942460716578,19.4929714997562,21.879288675227052,48.02669513874734,0.07092848557692308,0.025831633296647703
